alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
5.975888297,24.16130041,25.29311436,11.24755484,6.405511151,7.752966343,6.28268769,6.055358307,0.255416297,0.2487195,0.084039716,0.430142602,0.272727273,0.022727273,18.49793952,39.7291075,37.01497079
32.00182135,13.83963622,23.04737637,23.3425961,7.760294386,7.399827872,7.197474163,7.36650512,0.722654683,0.573635991,0.036124651,0.219463656,0.25,0.045454545,20.32979955,12.20805428,1.418003361
18.29966001,22.49189276,31.60387653,10.29891999,6.510533738,6.274565588,6,6.007020936,0.466928414,0.431078912,0.121542652,0.184238946,0.25,0.090909091,17.24649659,54.82596814,56.67283858
24.33672614,0,4.712360382,21.78566382,6.356880931,6.823115339,6.022639015,6.087257805,0.520878684,0.615862588,0.717033863,0.090595953,0.295454545,0.068181818,17.55759395,42.92563376,41.87909566
13.63117314,43.30924229,26.07834223,11.05742471,6.61304743,7.559410142,6.417096534,6.22547458,0.691362161,0.022050754,0.020391083,0.030917931,0.227272727,0,22.4715546,37.02849522,29.52016232
33.39443217,15.66392716,23.61477974,21.476577,7.062219646,6.836741752,6.77467589,6.710028003,0.685718013,0.277226051,0.022610789,0.02,0.25,0.068181818,19.40671394,18.25218201,9.770136788
20.25139984,102.8146951,17.08400434,15.20091989,6.169387223,6.031333508,6.050946969,6.01577672,0.735307873,0.02083929,0.028254182,0.748301994,0.045454545,0,24.68543364,120.81547,129.5145981
12.21714086,18.46968819,4.000269883,10.69617461,7.591448939,7.442221774,7.364384078,7.757928844,0.75,0.618002071,0.747763291,0.124836767,0.295454545,0.045454545,20.42612813,11.39689359,0.329501842
6.774085804,7.320835408,14.92819932,10.09776732,7.189618575,7.197690029,6.423575715,6.732609299,0.295607002,0.506533361,0.02,0.02,0.295454545,0.068181818,19.2268611,17.87483909,9.485007059
32.59504237,49.57505728,28.61337998,2.827180728,6.662897037,8.017305377,6.183428659,6.315323031,0.048184129,0.024263272,0.056187536,0.748174339,0.159090909,0,23.60884707,40.85219794,32.95441535
31.4956042,23.76502321,23.71673029,14.92012207,7.659384365,7.940540142,6.856516622,6.786072755,0.354436663,0.080782621,0.024514988,0.13242349,0.25,0.022727273,20.27927661,15.3405623,5.298996853
25.61817189,6.199527868,17.08400434,10.47683456,7.518389819,7.338032717,8.615390442,7.956976274,0.724018419,0.474522972,0.020001103,0.373970306,0.25,0.068181818,20.597991,11.54525063,0.331777593
7.628844696,57.91627534,2.936250733,23.73326733,7.016428532,7.448040704,6.845322872,7.038882015,0.637499441,0.02093271,0.07782003,0.090356547,0.136363636,0,26.037378,26.85751481,13.33399723
4.984367354,59.81929041,22.84989077,28.40282034,7.208652018,9.472523598,6.630970903,6.655530647,0.208068439,0.060600641,0.02415839,0.75,0.090909091,0,26.40053187,28.49999727,14.95359802
30.79623277,14.84188479,22.6533365,23.98014688,7.732080943,6.851146964,6.710540187,6.938087642,0.021402283,0.600711795,0.031087826,0.628799537,0.272727273,0.068181818,19.68080927,15.54853266,6.166279937
