alk_Q1,alk_Q2,alk_Q3,alk_Q4,pH_Q1,pH_Q2,pH_Q3,pH_Q4,DBPsf_Q1,DBPsf_Q2,DBPsf_Q3,DBPsf_Q4,wc_freq_TTHM,wc_freq_HAA5,expect_solids,expect_lime,expect_co2
23.74720568,31.07719745,11.32422362,20.1887579,6.606675376,8.491613229,6.000105076,6.28294805,0.253647128,0.75,0.085211712,0.049961751,0.295454545,0,19.65857124,35.12857965,30.15536505
29.92696496,58.42281695,9.12091526,19.21558683,6.4766264,8.614090791,6.503205038,6.147775569,0.661277341,0.029450205,0.02962143,0.707316128,0.136363636,0,24.90462742,42.93688138,34.26337801
1.211876359,27.03561489,24.62879386,29.73450226,7.37869175,8.518970983,6.856472458,6.825461417,0.269856972,0.268545449,0.656879704,0.370973486,0.25,0.022727273,20.83931056,16.42064181,6.080643439
5.356377115,24.91873993,15.22817278,20.69463563,7.986989891,8.353279249,7.93163961,7.201585098,0.74259615,0.75,0.74661348,0.621600221,0.272727273,0.022727273,21.08270802,12.49545704,1.036826399
31.77790015,10.4828118,29.9717597,6.50592464,6.524695867,6.72631026,6.000330053,6.011345756,0.467010073,0.043722886,0.560281088,0.540425098,0.272727273,0.068181818,17.74231887,49.37549426,49.56189805
8.675859325,20.08634432,7.740487508,21.8730942,7.267945223,6.800752798,9.006891022,7.14380019,0.75,0.695392679,0.039181041,0.02,0.25,0.068181818,20.20306801,14.01870034,3.81488203
32.83788269,51.52112866,24.68691538,36.34444115,6.007295385,7.54607344,6.700755402,6.167979715,0.496028963,0.054793128,0.3766673,0.578651278,0.159090909,0,23.82568354,58.04853408,53.97301559
31.75736063,27.21651475,1.031588364,16.88973049,6.832640085,7.312702162,8.429821264,6.889851533,0.550825313,0.082692061,0.59414231,0.038590522,0.272727273,0.022727273,20.72452704,16.873325,6.779176602
14.09811231,43.98306712,5.853425816,28.21780997,7.457061603,7.837811384,8.219636903,7.506972179,0.421711838,0.562677277,0.397308733,0.545101406,0.227272727,0,24.6773721,18.77075542,4.930341471
25.98854501,43.84155414,3.016153605,10.96305119,7.323612932,8.461321876,7.935151543,7.294010656,0.214477773,0.055231995,0.025657966,0.272116677,0.227272727,0,24.34661777,18.74889027,5.252301876
24.37683986,5.556668154,26.2382453,24.40673093,6.536763814,6.226224461,6.779874812,6.27668482,0.69291547,0.75,0.602584818,0.066500996,0.25,0.090909091,18.18735554,33.70759391,29.99624242
40.62638734,66.52201618,31.56724632,34.83241767,6,6.58455111,6,6,0.736747737,0.036471854,0.725323375,0.591605519,0.090909091,0,24.31269844,95.40383778,99.04110839
0.259095945,4.824356361,30.66733842,24.64066193,6,6.389068272,6.015102852,6.041462425,0.228308552,0.060701841,0.68415285,0.153761937,0.25,0.090909091,17.08349364,65.14362008,69.60667789
34.08491916,27.50605653,3.224844596,10.83784833,6.787611992,7.314679062,9.008252416,6.357774008,0.735447441,0.02,0.021633883,0.02,0.25,0.022727273,20.25301454,22.84544303,14.58631918
12.66708475,66.23353038,2.556597867,10.83784833,6.787611992,8.318144664,8.627643212,6.996487743,0.748955457,0.02,0.553027615,0.02,0.068181818,0,27.73248392,29.27239158,14.57355994
16.30968413,58.8402215,10.76909935,17.8344062,7.092251216,8.134032682,7.863204615,6.271011854,0.348329384,0.02,0.184113347,0.020054362,0.113636364,0,25.98249806,32.73242776,20.64316077
4.809456872,5.521319704,1.093831693,32.76340765,7.56074254,6.320530231,6.244008834,6.415714149,0.69291547,0.067191151,0.602821826,0.072464141,0.295454545,0.090909091,18.27115536,28.12794772,23.03180915
22.05489179,2.880149443,27.51185902,10.49178354,6.313406356,6,6.108067676,6.196155207,0.519768642,0.711432282,0.587084984,0.02,0.272727273,0.159090909,16.59801783,51.8288153,53.75327537
8.000271729,20.87897545,9.11239824,5.467525727,7.616008054,7.453461723,7.041706627,7.258478027,0.238323862,0.739598243,0.022205526,0.647733699,0.295454545,0.045454545,20.13905969,12.20304316,1.658435521
16.13900335,32.50614965,5.877650852,18.45884023,6.606675376,7.328655355,6.01482254,6.481621106,0.144404851,0.022986747,0.748649177,0.088988507,0.295454545,0,20.09141737,32.71692367,26.74513759
23.77052652,32.50614965,0.7991415,0.634912628,6.713954606,7.098922329,6.116964476,6.635861564,0.562215165,0.75,0.720263906,0.735829676,0.295454545,0,20.36885458,28.48155282,21.28524931
25.21398553,31.10635485,26.4431223,25.10617594,7.206740565,8.228848241,6.954381959,6.859727986,0.271494194,0.020102924,0.034955035,0.050096715,0.25,0,21.55638973,17.92793274,7.171246207
26.21926612,32.49520404,32.09232668,12.9482398,6,7.526449535,6.08471116,6,0.223415196,0.316620321,0.139982481,0.684947448,0.25,0,19.51206007,64.65100381,66.4938241
1.884944124,18.96950482,17.39570071,3.242687244,7.231080525,7.128293994,7.999867688,6.935150353,0.691580933,0.054214111,0.433734799,0.026139675,0.272727273,0.068181818,20.11293135,13.8063951,3.65848351
27.73375028,22.37442339,20.87719972,22.73823635,6,7.2031738,6,6,0.197112642,0.141800105,0.124932491,0.539478009,0.295454545,0.045454545,17.37037181,57.57209702,60.11003254
17.89889331,57.16593784,0,24.56569353,6.231595096,6.281982492,6,6,0.612279559,0.02,0.75,0.02,0.204545455,0,22.05513114,73.9089123,75.06476893
1.774529658,9.092693638,30.87456031,6.525459356,6.461435905,6.821131652,6,6.44218855,0.680952022,0.17065702,0.02,0.75,0.272727273,0.068181818,18.17764085,39.57914349,37.10279373
30.83692678,32.05447025,29.53443482,15.89840739,6.680355658,7.497873697,6.120749343,6.367128231,0.746342003,0.546669407,0.730785904,0.533552859,0.25,0,20.32274931,35.69072776,30.12552174
6.80964233,43.81358786,12.64026987,30.3186603,7.578859425,7.590289417,8.264508385,6.330891185,0.635041453,0.539626434,0.647601596,0.280156058,0.227272727,0,23.80746227,26.44436512,15.2369142
10.50156363,10.51366998,8.009379959,1.880560219,7.594627332,6.664910758,6.730118255,7.091881347,0.210468667,0.695493402,0.024789087,0.75,0.295454545,0.090909091,19.57509249,15.3828014,6.119949138
